"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"ENSG00000182903",217.246724455394,-0.726969485117536,0.176970706902345,-4.10785207248276,3.99355737475805e-05,0.00106391366308233,"ENSG00000182903"
"ENSG00000131127",116.793447309631,-0.597621755865645,0.175222280842843,-3.410649336323,0.000648083827973998,0.00909605790759551,"ENSG00000131127"
"ENSG00000250312",56.0114032019801,-0.834471201731996,0.242932350821482,-3.43499414100349,0.00059256664015954,0.00851530687384721,"ENSG00000250312"
"ENSG00000169116",76.7272365488499,1.22106863943994,0.358964465066044,3.40164210743057,0.000669822936843273,0.00932217160141681,"ENSG00000169116"
"ENSG00000270228",38.9818754016287,-1.00289526019821,0.264757204049191,-3.78798100621983,0.000151876456960512,0.00302478269604241,"ENSG00000270228"
"ENSG00000248590",3.87740952681226,3.82236752883627,1.00450555705597,3.80522288003958,0.000141676557444937,0.00286437426516854,"ENSG00000248590"
"ENSG00000198856",504.891003092542,0.658124227157921,0.182602613036652,3.60413367702368,0.000313195839318103,0.0052341346615805,"ENSG00000198856"
"ENSG00000164109",95.0838537185471,1.67637796192773,0.36677590276663,4.57057824487005,4.86380275279482e-06,0.000186969469843412,"ENSG00000164109"
"ENSG00000151623",89.1577117734249,-1.04302684145857,0.276664124393099,-3.77001117780124,0.000163240236094122,0.00320893813267515,"ENSG00000151623"
"ENSG00000077684",695.188222483813,-0.789951662922637,0.166686954864968,-4.73913308670479,2.14634504632693e-06,9.60731113754538e-05,"ENSG00000077684"
"ENSG00000109674",7.99489013373752,2.52401662149324,0.643466451421452,3.92253025144908,8.76238873181865e-05,0.00197441852217873,"ENSG00000109674"
"ENSG00000248980",151.364780897682,1.00846589518546,0.193804085124933,5.20353270435639,1.95535322438603e-07,1.31527147363659e-05,"ENSG00000248980"
"ENSG00000129128",1004.69849050857,0.770762944374707,0.196889938449056,3.91468934596746,9.05206785290324e-05,0.00203048303057109,"ENSG00000129128"
"ENSG00000151729",166.475667734069,0.684793906065619,0.201616942045575,3.39650973334782,0.000682511300038275,0.0094583639464762,"ENSG00000151729"
"ENSG00000286848",1468.66132722906,3.45337350610997,0.655030620181456,5.27207950241062,1.34886620215855e-07,9.50615847577977e-06,"ENSG00000286848"
"ENSG00000164104",2116.29975121277,1.22639822576228,0.242984614552896,5.04722584192794,4.48271349114731e-07,2.67535879648833e-05,"ENSG00000164104"
"ENSG00000109805",63.3353392340333,2.06296270230453,0.362714655177464,5.68756368913516,1.28864549966156e-08,1.25541865981734e-06,"ENSG00000109805"
"ENSG00000004468",515.820611458613,2.04105627149863,0.36604374086084,5.57599008986903,2.46125938561058e-08,2.20338148782093e-06,"ENSG00000004468"
"ENSG00000163453",565.406088312873,1.11431694793539,0.290890823342578,3.83070505673214,0.000127776596320812,0.00262067293630528,"ENSG00000163453"
"ENSG00000145386",109.495727505027,3.25129669556469,0.386466186637578,8.41288787475141,4.00037331025425e-17,4.10936188132995e-14,"ENSG00000145386"
"ENSG00000132465",5575.42332533716,3.50988693457333,0.657810833020652,5.33570862379388,9.51721301115217e-08,7.16458679483478e-06,"ENSG00000132465"
"ENSG00000138795",1356.29307395586,-1.1779211286625,0.328804800356323,-3.58243288232409,0.000340409093943129,0.00555875180711054,"ENSG00000138795"
"ENSG00000145287",1546.17825113026,1.26977875820201,0.329453422057393,3.85419811478178,0.000116109549972359,0.00244186369963034,"ENSG00000145287"
"ENSG00000170365",134.256645739785,1.35181413547487,0.274411240960942,4.926234547612,8.3829364497583e-07,4.45461173803467e-05,"ENSG00000170365"
"ENSG00000138821",312.352626749023,0.722305589349784,0.178105446831078,4.05549410307955,5.00284346939887e-05,0.00127353482062115,"ENSG00000138821"
"ENSG00000109332",3677.34012919894,0.404235844067452,0.103371425978817,3.91051821371111,9.20983147327596e-05,0.00205466572910997,"ENSG00000109332"
"ENSG00000081041",386.666024233112,1.79456993427078,0.42736849676883,4.19911609732311,2.67958915438651e-05,0.000760773640775394,"ENSG00000081041"
"ENSG00000178988",474.23676320771,-0.862224059275421,0.166433925329577,-5.18057876462397,2.21198500230334e-07,1.45085775365599e-05,"ENSG00000178988"
"ENSG00000186222",402.691315762717,-0.441451284315092,0.105077246200799,-4.2012072097083,2.65495449541587e-05,0.000758111575314582,"ENSG00000186222"
"ENSG00000243449",134.295968538288,0.725566242266624,0.19313805162438,3.75672342225821,0.000172152577751061,0.00335427483355351,"ENSG00000243449"
"ENSG00000145390",104.532211616961,-1.5346463317033,0.366958652055963,-4.18206880558647,2.88868514604978e-05,0.000812018791974445,"ENSG00000145390"
"ENSG00000138778",37.2449154060384,1.6133879782706,0.405990326300092,3.9739567023034,7.06884187322787e-05,0.00165361045865709,"ENSG00000138778"
"ENSG00000109272",56.8007638018809,2.60739575622086,0.536596417368951,4.85913746686102,1.17898254705052e-06,5.88721083921658e-05,"ENSG00000109272"
"ENSG00000163736",334.315022622823,0.929894288326891,0.253917461005187,3.66219118860793,0.000250067113172728,0.0044894614337803,"ENSG00000163736"
"ENSG00000163734",74.4315924785529,2.09147894933376,0.473233570870381,4.41954898822387,9.89070997589698e-06,0.000333101761873328,"ENSG00000163734"
"ENSG00000245067",138.290026437327,1.12173136862013,0.307670159813859,3.64588938133872,0.000266468591421785,0.00471540721376579,"ENSG00000245067"
"ENSG00000289241",5.28639193225467,3.85433278343338,0.965774056644312,3.99092599031463,6.58158181606632e-05,0.0015683735852818,"ENSG00000289241"
"ENSG00000163738",76.0392815959621,1.13471033323495,0.195630794220734,5.80026441008381,6.62104350554402e-09,6.9931915754475e-07,"ENSG00000163738"
"ENSG00000109321",204.53307351466,1.87865503706497,0.397957308245681,4.72074516069743,2.34982194444987e-06,0.000103380352794347,"ENSG00000109321"
"ENSG00000109184",146.011926738736,-0.600331494715276,0.169646695356042,-3.53871611501388,0.000402078003829439,0.00633193205079737,"ENSG00000109184"
"ENSG00000154277",13.7014689664295,5.26146737683485,0.848126395324233,6.20363592719388,5.51733427031257e-10,7.94576096291246e-08,"ENSG00000154277"
"ENSG00000232021",125.373616661253,-1.17643758243665,0.292506614009778,-4.02191788523907,5.77261837715318e-05,0.00142692807994456,"ENSG00000232021"
"ENSG00000248049",99.3404862617622,-0.755462852844371,0.17746697959514,-4.2569206652856,2.07261861782641e-05,0.000615448013804494,"ENSG00000248049"
"ENSG00000063978",762.728642486568,-0.347565604787452,0.0914002582451076,-3.80267639786517,0.000143141277309196,0.00289104648906804,"ENSG00000063978"
"ENSG00000142731",49.4777301245791,1.60634184075042,0.30899508075334,5.19860004513374,2.0079504424651e-07,1.34363660247648e-05,"ENSG00000142731"
"ENSG00000078140",292.101546471745,0.597100245744318,0.157200313228176,3.79834005087271,0.00014566838480055,0.00293314435615615,"ENSG00000078140"
"ENSG00000109794",4.02478836260296,3.88671253734901,1.08133174449178,3.59437569196282,0.00032517034835331,0.00538913784793738,"ENSG00000109794"
"ENSG00000113593",324.164092405234,-0.721232389764747,0.181073841441635,-3.98308438161247,6.80265882692111e-05,0.00160756291945577,"ENSG00000113593"
"ENSG00000152931",9.44677317132808,-1.68832909392885,0.467146003888155,-3.61413579454076,0.000301351096722795,0.00508078570803282,"ENSG00000152931"
"ENSG00000164181",56.3565893406005,1.6527471841963,0.475490280727142,3.47588005725131,0.000509179956433093,0.00764308342458557,"ENSG00000164181"
"ENSG00000213949",103.326439419285,2.73344469005047,0.503128214671352,5.43289883242979,5.54458460399253e-08,4.46125807367399e-06,"ENSG00000213949"
"ENSG00000035499",25.9047416927783,2.9192414252784,0.533888193902713,5.46788907980677,4.55426716664093e-08,3.77131273624258e-06,"ENSG00000035499"
"ENSG00000113387",1084.92830520982,0.885440638441474,0.207989218577336,4.25714681029124,2.07052396639388e-05,0.000615448013804494,"ENSG00000113387"
"ENSG00000168685",1575.39270941756,-1.36169388034019,0.292032768902787,-4.66281193530536,3.11917777411706e-06,0.000129959201431452,"ENSG00000168685"
"ENSG00000164211",192.075323627928,1.06415684362833,0.149302333250414,7.12752989495145,1.02186084326838e-12,3.22356546017711e-10,"ENSG00000164211"
"ENSG00000234292",6.30249931005464,2.81875834798163,0.695417257575708,4.05333390460871,5.04928530855597e-05,0.00128160276145902,"ENSG00000234292"
"ENSG00000113595",97.2146791763965,-0.74941589937137,0.15355292602907,-4.88050549573699,1.05814265004459e-06,5.39218641717592e-05,"ENSG00000113595"
"ENSG00000249899",3.81838622378301,4.34180747409259,1.22819899210043,3.53510099097813,0.000407619338041203,0.00639386481786177,"ENSG00000249899"
"ENSG00000177879",310.794132274771,0.514005560871705,0.146587341977228,3.50647984975098,0.000454075815412504,0.00693643563067495,"ENSG00000177879"
"ENSG00000113368",149.198271947641,0.99941444025907,0.290744740184858,3.43742913327902,0.000587264370465822,0.00846973301787935,"ENSG00000113368"
"ENSG00000072786",4605.36313359602,-0.319172263165735,0.0899370916198012,-3.54883905424694,0.00038693350197908,0.00615685862156304,"ENSG00000072786"
"ENSG00000233913",277.68285107061,3.46403225848839,0.409023374068878,8.46903252503379,2.47439583948648e-17,2.73200793966412e-14,"ENSG00000233913"
"ENSG00000112984",35.4618390469686,2.76490766013434,0.456073209260462,6.06242069034867,1.34087932648925e-09,1.67601482607845e-07,"ENSG00000112984"
"ENSG00000228716",43.4019595131686,1.63507353965598,0.334288832298147,4.89120000933108,1.00223056767727e-06,5.160189197414e-05,"ENSG00000228716"
"ENSG00000164611",96.8033580996244,1.8145174128139,0.331817156009272,5.46842554687919,4.54050714448682e-08,3.77131273624258e-06,"ENSG00000164611"
"ENSG00000120705",675.946072625456,0.820705234719905,0.159132431940979,5.15737254002564,2.50439215761705e-07,1.61075371328418e-05,"ENSG00000120705"
"ENSG00000118985",282.800540052516,2.05836207948288,0.26186606485833,7.86036205415337,3.83024729317435e-15,2.17492384870134e-12,"ENSG00000118985"
"ENSG00000145919",91.5276966866743,-1.18044460151517,0.199774079449916,-5.90889771468631,3.44404455188419e-09,4.00274511252318e-07,"ENSG00000145919"
"ENSG00000120725",449.813263332858,0.864182385024061,0.214490566781481,4.02899949397063,5.60147388976408e-05,0.00139503373540315,"ENSG00000120725"
"ENSG00000249593",92.6506521987926,0.963423627952836,0.194947448538163,4.94196582298043,7.73387754199523e-07,4.18809488473061e-05,"ENSG00000249593"
"ENSG00000151883",1326.06444515653,-0.554990694425667,0.157374899353369,-3.52655154478918,0.000421009205873556,0.00655731736483625,"ENSG00000151883"
"ENSG00000112877",48.3169934740411,-0.936262578570278,0.21710459320898,-4.31249548768898,1.61422177898593e-05,0.000497380521481649,"ENSG00000112877"
"ENSG00000170476",1037.78076632613,3.45323213091124,0.431814406788821,7.99702853036129,1.27457713243899e-15,8.65349383092982e-13,"ENSG00000170476"
"ENSG00000145494",359.138302387949,0.594201817116935,0.147593228840687,4.02594225889806,5.67476139590292e-05,0.00140857653328771,"ENSG00000145494"
"ENSG00000135074",291.80889305022,0.766854284830445,0.186546095737962,4.11080318672352,3.94285179792443e-05,0.00105322898698858,"ENSG00000135074"
"ENSG00000112855",322.907766039299,-0.537612556833755,0.148354425656054,-3.6238390223704,0.000290262302736495,0.00497299396946992,"ENSG00000112855"
"ENSG00000113068",656.752778714351,0.414671323735051,0.101611653620348,4.08094257853918,4.48534359394615e-05,0.00117344179550472,"ENSG00000113068"
"ENSG00000176055",37.84222842453,-0.963654267316906,0.281609319226166,-3.42195446501887,0.000621727249453848,0.00881327200830654,"ENSG00000176055"
"ENSG00000112983",472.534099734535,-0.641554462473625,0.12925788897298,-4.9633679427314,6.92811534995204e-07,3.83535834164197e-05,"ENSG00000112983"
"ENSG00000173210",81.3500186757605,1.54980612804714,0.453628640316598,3.41646446080982,0.000634399437811041,0.00893554530620597,"ENSG00000173210"
"ENSG00000164180",119.554234723158,-0.592619103938969,0.14378563680052,-4.12154591463912,3.76338443658526e-05,0.00100799868318997,"ENSG00000164180"
"ENSG00000197208",113.421423173144,0.935238028385436,0.27430936549405,3.40942798909184,0.000650992618254716,0.00912905844912288,"ENSG00000197208"
"ENSG00000079215",57.5902528213102,2.84276886032584,0.668177518986848,4.25451138289763,2.09506002418846e-05,0.000618680875493633,"ENSG00000079215"
"ENSG00000158402",13.2328081589584,1.49460346542395,0.422350521242194,3.5387749990887,0.000401988330396657,0.00633193205079737,"ENSG00000158402"
"ENSG00000213523",645.100647772632,0.607332547413724,0.148051027834129,4.10218393143584,4.09268717843783e-05,0.00108450753312365,"ENSG00000213523"
"ENSG00000146054",92.4394045110068,1.5045020305139,0.376357819787896,3.99753094372211,6.40066259221662e-05,0.00154003351522655,"ENSG00000146054"
"ENSG00000183718",351.978505461594,-0.527198406609001,0.136571994327984,-3.86022338769477,0.000113283414264084,0.00240790863645391,"ENSG00000183718"
"ENSG00000249915",36.8153628446282,-1.03269631691836,0.246788587495838,-4.18453838322558,2.85746164770289e-05,0.000805520465055988,"ENSG00000249915"
"ENSG00000169220",1076.80689924192,-0.576256977031773,0.109300814675239,-5.27221117924861,1.34789852666796e-07,9.50615847577977e-06,"ENSG00000169220"
"ENSG00000071539",50.6365464863674,3.63360880143461,0.483816588142646,7.51030223123168,5.89910114212152e-14,2.3926272673168e-11,"ENSG00000071539"
"ENSG00000164405",840.907977780946,0.499222077793822,0.12562721920444,3.97383688785955,7.07240057290193e-05,0.00165361045865709,"ENSG00000164405"
"ENSG00000037241",91.4206431190354,0.678006453660084,0.193214214452951,3.50909199708588,0.000449639346745316,0.00689516387130896,"ENSG00000037241"
"ENSG00000248323",157.47766936917,1.85212693318215,0.329130324613452,5.62733602671643,1.83013995477544e-08,1.68389821579663e-06,"ENSG00000248323"
"ENSG00000289540",7.48147236012181,-2.36189654466381,0.672729345805447,-3.51091647687221,0.000446564683066865,0.0068533023253057,"ENSG00000289540"
"ENSG00000288965",23.7562690932094,-1.50411942229665,0.412076544399963,-3.65009715485468,0.000262141138125087,0.00465185361744499,"ENSG00000288965"
"ENSG00000169223",2714.06474473928,0.534712847706096,0.140624211861479,3.80242378341512,0.000143287354440639,0.00289105876360736,"ENSG00000169223"
"ENSG00000072571",28.5895712094428,3.48644405718865,0.500364183598635,6.96781298796016,3.2190572855654e-12,9.01064006948263e-10,"ENSG00000072571"
"ENSG00000134057",90.3568161479279,2.31895957871369,0.379847065477963,6.10498221381739,1.02812130185957e-09,1.32681056838683e-07,"ENSG00000134057"
"ENSG00000113761",238.756917009988,-0.525878848622381,0.127385553948056,-4.12824556885639,3.65541615026433e-05,0.000988404633610248,"ENSG00000113761"
"ENSG00000184840",1424.44823906841,0.685453118221213,0.165693189174678,4.13688167652196,3.52057532539977e-05,0.000957153406525239,"ENSG00000184840"
"ENSG00000197451",601.526303313155,0.4762399194076,0.131030813264271,3.63456432531706,0.000278450779765482,0.00485245329072927,"ENSG00000197451"
"ENSG00000170234",321.689009980351,-0.498769885454063,0.124605308241378,-4.00279805486196,6.2597731502131e-05,0.00152046195674784,"ENSG00000170234"
"ENSG00000196923",451.727678386139,0.869966503122183,0.208294379714908,4.17662014843081,2.95872493805856e-05,0.000825866564873255,"ENSG00000196923"
"ENSG00000213763",1628.60101475326,0.438893612831648,0.120521559179985,3.64161910796567,0.000270928724499437,0.00475722381135901,"ENSG00000213763"
"ENSG00000087116",221.481114929331,7.68177791695878,1.52352312956013,5.04211440437841,4.6041587082641e-07,2.73143433337435e-05,"ENSG00000087116"
"ENSG00000049656",1471.85854610975,0.634912051307386,0.139293061945365,4.55810248148911,5.16178508007493e-06,0.000195773505117193,"ENSG00000049656"
"ENSG00000215068",436.784285689316,-0.786970981318649,0.217069206573013,-3.62543814363621,0.000288471942121511,0.00495513515792819,"ENSG00000215068"
"ENSG00000247796",7.14021155203221,-2.11952728721644,0.607106573426129,-3.49119475886277,0.00048086558331375,0.00728964348037946,"ENSG00000247796"
"ENSG00000213585",708.991161806172,0.609691965720429,0.143751322739889,4.24129638670274,2.22232440823781e-05,0.000651422939370475,"ENSG00000213585"
"ENSG00000113070",564.672645003065,2.19773850457085,0.477121125801542,4.60624857236985,4.0999825421232e-06,0.000163620588438065,"ENSG00000113070"
"ENSG00000205269",703.884841068425,1.09160927844807,0.227697507141102,4.79412046339007,1.6339007653483e-06,7.82461296639328e-05,"ENSG00000205269"
"ENSG00000153162",186.565553747355,1.94259238210785,0.244951270567845,7.93052584542445,2.18219887299928e-15,1.39900065812864e-12,"ENSG00000153162"
"ENSG00000239264",89.0762481821203,2.70049139486412,0.314927776094991,8.57495463991586,9.91258557610398e-18,1.28073715660694e-14,"ENSG00000239264"
"ENSG00000065308",403.428706356998,1.1985687833392,0.180922817019395,6.62475194165651,3.47831789009612e-11,6.7772637007618e-09,"ENSG00000065308"
"ENSG00000065615",726.136271764748,0.578302992286054,0.164355921010839,3.51860151267636,0.000433827805828026,0.00670964499068186,"ENSG00000065615"
"ENSG00000170915",288.120509196249,-1.22952377272433,0.275928274251426,-4.45595427311662,8.3520834656201e-06,0.000292234695062912,"ENSG00000170915"
"ENSG00000156535",23.1902840961317,2.04369697781694,0.447400660183291,4.5679346494028,4.92553538423974e-06,0.000188612890609597,"ENSG00000156535"
"ENSG00000146410",14.9758539702168,2.32498510886437,0.517312631961146,4.49435209043762,6.97820866708529e-06,0.000255405007457925,"ENSG00000146410"
"ENSG00000198833",1779.80520275519,1.11851845516315,0.18973641858667,5.89511736067801,3.74415172114148e-09,4.32623670383521e-07,"ENSG00000198833"
"ENSG00000111885",1065.67985613031,1.0579151540731,0.272068928511778,3.88840857300359,0.000100903665824169,0.00220369170834014,"ENSG00000111885"
"ENSG00000112742",20.6505227438995,3.33777591781772,0.590287558661812,5.65449138956018,1.56308433302405e-08,1.47927323973905e-06,"ENSG00000112742"
"ENSG00000186231",15.1287715884658,-1.59304809710976,0.40831097632613,-3.90155589605641,9.55763855064549e-05,0.00211523951620856,"ENSG00000186231"
"ENSG00000231652",7.99568653291467,2.34824067173133,0.589421235131169,3.98397704692257,6.77714214148126e-05,0.00160343955856903,"ENSG00000231652"
"ENSG00000112290",62.4660036561021,1.58003008081717,0.464187272321689,3.40386342976287,0.000664399631004301,0.00927266732203614,"ENSG00000112290"
"ENSG00000008018",1738.89453596057,0.471018884723138,0.101642162713039,4.63408955644657,3.58511776856903e-06,0.000147212046554837,"ENSG00000008018"
"ENSG00000137171",123.854269833887,-0.544781189262878,0.145430499184315,-3.7459899561538,0.000179683780125569,0.00347039401964583,"ENSG00000137171"
"ENSG00000155115",336.364966235552,0.626897620003916,0.183117883140353,3.42346476080342,0.000618282676577995,0.0087706994391942,"ENSG00000155115"
"ENSG00000203760",53.8568577216599,1.78201677097413,0.303625314510665,5.86913108298003,4.38084981584328e-09,5.00373616322238e-07,"ENSG00000203760"
"ENSG00000286522",4.95989713737821,3.09865740894437,0.808269838392931,3.83369174718356,0.000126234315120956,0.0025943958414828,"ENSG00000286522"
"ENSG00000187837",233.521877481098,1.60420756582494,0.309142826455346,5.18921167998269,2.1118621751973e-07,1.39903829566237e-05,"ENSG00000187837"
"ENSG00000168298",421.66342000917,1.15723700901817,0.273153362154598,4.23658343389969,2.26946614166691e-05,0.000663284854404237,"ENSG00000168298"
"ENSG00000204392",136.014208386199,0.523728786696186,0.151911298486188,3.44759601106171,0.000565599341011325,0.00823496066172825,"ENSG00000204392"
"ENSG00000204389",182.913845732908,-1.19043885363035,0.261144624831604,-4.55854243371077,5.15098581151389e-06,0.000195737460837528,"ENSG00000204389"
"ENSG00000204569",372.309760591093,-0.836066584136176,0.194899156754404,-4.28973936090302,1.78882926672881e-05,0.00054581558987561,"ENSG00000204569"
"ENSG00000120254",58.2624532938503,1.11515108801745,0.196996702170047,5.66076018396925,1.50703908023151e-08,1.43305716174742e-06,"ENSG00000120254"
"ENSG00000137275",515.357918147109,-0.34183974398626,0.0957210688947739,-3.57120692375515,0.000355340016012528,0.00574392959589197,"ENSG00000137275"
"ENSG00000229502",60.7645157993095,0.795469782303682,0.224679259992244,3.54046823160777,0.000399417718021414,0.00631003793955292,"ENSG00000229502"
"ENSG00000112312",69.523584227903,1.30943071132667,0.307877711059659,4.25308706765374,2.10843549911211e-05,0.000621706930405848,"ENSG00000112312"
"ENSG00000184357",36.6362606535681,3.15063553355143,0.429468935976387,7.33611972746883,2.19875343342154e-13,8.09222698811476e-11,"ENSG00000184357"
"ENSG00000272540",527.803911887173,0.691878697862551,0.199260669634045,3.47222911141085,0.00051615562876637,0.00771864331535201,"ENSG00000272540"
"ENSG00000137266",51.5354078473459,-1.04778353320684,0.250516017615053,-4.18250115574197,2.88319551561541e-05,0.000811623621492076,"ENSG00000137266"
"ENSG00000164691",2042.86353498132,-1.30275692518667,0.21018725586134,-6.19807761345004,5.71569559150129e-10,8.05629320464516e-08,"ENSG00000164691"
"ENSG00000124575",227.272355104356,1.21870406299396,0.326759713477129,3.72966437638667,0.000191734991641975,0.00365344316768227,"ENSG00000124575"
"ENSG00000111801",896.433736694941,-0.687994483650454,0.19914321718077,-3.45477236629122,0.000550757610940011,0.00811999759630696,"ENSG00000111801"
"ENSG00000111875",253.796355944197,-0.701481839410838,0.182783144016565,-3.83778188730174,0.000124150679531458,0.00256990547465562,"ENSG00000111875"
"ENSG00000135297",447.858522695055,-0.51156597826365,0.133806886981265,-3.82316627944028,0.000131748867200817,0.00268827206031729,"ENSG00000135297"
"ENSG00000197062",133.689981797881,-0.830663614474683,0.155088393446388,-5.35606563467197,8.50536231844123e-08,6.4517393403321e-06,"ENSG00000197062"
"ENSG00000206337",612.126014816983,-1.04656580381849,0.240862179522366,-4.34508151463981,1.39223953626212e-05,0.000440595040504354,"ENSG00000206337"
"ENSG00000197061",1344.69957841483,1.09317768844711,0.306083319730581,3.57150363309358,0.000354937623622079,0.00574392959589197,"ENSG00000197061"
"ENSG00000237649",38.0755362744783,3.0642491653379,0.353884395148242,8.65889880240209,4.76343466530796e-18,7.28219234910233e-15,"ENSG00000237649"
"ENSG00000213588",58.5314775578035,-1.19128258891712,0.264603218638812,-4.5021470073017,6.72704237571227e-06,0.000248963203305225,"ENSG00000213588"
"ENSG00000204580",32.1844159661163,-1.65518738628304,0.334060392743189,-4.95475495520798,7.24214996982662e-07,3.96756382877908e-05,"ENSG00000204580"
"ENSG00000158691",50.8728711549273,-0.857589158952013,0.201469378277303,-4.25667248434958,2.07491969741345e-05,0.000615448013804494,"ENSG00000158691"
"ENSG00000276368",6.69298479400017,3.556074463923,0.949064737723175,3.7469250753685,0.00017901552737832,0.00346085076956881,"ENSG00000276368"
"ENSG00000146376",207.584594736091,0.771304251554978,0.17871283438517,4.31588617688548,1.58963879528847e-05,0.000490566481639178,"ENSG00000146376"
"ENSG00000231389",5740.06639617902,-0.63552438808076,0.165547954064815,-3.83891417849803,0.000123579613231262,0.00256102318389792,"ENSG00000231389"
"ENSG00000112394",31.5860252405163,-1.14771452199479,0.306759712699133,-3.74141216881519,0.000182989129689183,0.00351714309810717,"ENSG00000112394"
"ENSG00000277224",7.88495399758262,2.56312166480745,0.68496447754854,3.74197750222137,0.000182577863924496,0.0035126354962589,"ENSG00000277224"
"ENSG00000275713",24.6115493101762,2.54359433339127,0.582381536766062,4.36757378593376,1.2563435913548e-05,0.000405140247604004,"ENSG00000275713"
"ENSG00000180596",57.141941781728,1.29428463739928,0.266551066313798,4.85567233062793,1.19978958480024e-06,5.97609478905261e-05,"ENSG00000180596"
"ENSG00000196787",18.884422822832,1.47790162532217,0.367266280135683,4.02406021259609,5.72032815690177e-05,0.00141576340959235,"ENSG00000196787"
"ENSG00000197903",102.669484869113,1.24192004301398,0.241552361895774,5.14141130008842,2.72682380293858e-07,1.73140243640899e-05,"ENSG00000197903"
"ENSG00000274997",11.2947820749465,2.36017029687486,0.584213592266942,4.0399099372485,5.34717307264506e-05,0.00133840954213788,"ENSG00000274997"
"ENSG00000096654",124.269724320898,-0.652714191313988,0.165839116818726,-3.93582770961964,8.29104403948202e-05,0.00188531131854308,"ENSG00000096654"
"ENSG00000146414",334.461726284412,-0.554984728456849,0.122160907602629,-4.54306323805427,5.54426102295155e-06,0.000207645963001721,"ENSG00000146414"
"ENSG00000050393",165.354067333313,0.735015675293641,0.198084980059383,3.71060781626801,0.000206762212956001,0.00386929587597699,"ENSG00000050393"
"ENSG00000214894",14.881094968704,-1.28467619312115,0.367300783268125,-3.49761354084385,0.000469440841161886,0.00714917032739565,"ENSG00000214894"
"ENSG00000124762",2658.62696211496,0.807170979806281,0.236053501877874,3.41944081907281,0.000627499804694335,0.00887509047400199,"ENSG00000124762"
"ENSG00000124496",268.794979424254,-0.668287461150093,0.1830882817548,-3.6500831989078,0.000262155381480245,0.00465185361744499,"ENSG00000124496"
"ENSG00000213719",4413.73585322461,0.700495838243833,0.173943782809004,4.027139268398,5.64595935864078e-05,0.00140435289478882,"ENSG00000213719"
"ENSG00000204264",2674.76384598165,0.375431029560225,0.104962459745026,3.57681241914698,0.000347809570453178,0.00565197661748688,"ENSG00000204264"
"ENSG00000146285",507.106594027833,-0.857272215966809,0.234459172545987,-3.65638164912768,0.000255800429376148,0.00456763498061236,"ENSG00000146285"
"ENSG00000237499",683.876375140676,-1.29024518226964,0.251426305288021,-5.13170322728007,2.87131975653909e-07,1.81157488385581e-05,"ENSG00000237499"
"ENSG00000204344",157.397779142366,-0.473172457768656,0.134090196928038,-3.5287624942679,0.000417507653920967,0.00650788008943161,"ENSG00000204344"
"ENSG00000112695",893.18714425548,0.59356983148329,0.13874469208889,4.27814442878294,1.88457732510467e-05,0.000570946490230644,"ENSG00000112695"
"ENSG00000124562",790.013427608865,0.50071155461153,0.0997547578267336,5.01942529379128,5.18262953066863e-07,2.95127734362488e-05,"ENSG00000124562"
"ENSG00000204371",701.830913151667,-0.323430536187826,0.0893763451518394,-3.61874873758104,0.000296030883613789,0.00504572708485458,"ENSG00000204371"
"ENSG00000271913",1042.53345065259,-1.15577508160788,0.17731741007338,-6.51811393551023,7.11969065206913e-11,1.28633392744747e-08,"ENSG00000271913"
"ENSG00000290032",82.6343152145442,1.25829105584996,0.260246006061652,4.83500621159146,1.33141477665312e-06,6.5334659928899e-05,"ENSG00000290032"
"ENSG00000124772",280.479347071215,1.04009122744768,0.225437446859406,4.6136577659892,3.95643690314784e-06,0.000159493361081461,"ENSG00000124772"
"ENSG00000224531",79.8889236447659,0.934226146190069,0.207591561792236,4.50030886672105,6.78547941675058e-06,0.000250194096342302,"ENSG00000224531"
"ENSG00000137309",509.080969802675,0.962953499146524,0.209449442247204,4.59754625658058,4.27495737282957e-06,0.000169960059637049,"ENSG00000137309"
"ENSG00000166278",34.2579183772057,1.9057710802017,0.541338530363448,3.52047928109271,0.000430767645357727,0.00666750481607435,"ENSG00000166278"
"ENSG00000204209",1161.80680249602,-0.361688459966483,0.099707205125412,-3.62750575057791,0.000286172403344917,0.00493268893675359,"ENSG00000204209"
"ENSG00000227766",6640.94647841066,0.54911269348106,0.160356333607641,3.42432806442573,0.000616321700968572,0.0087651212269797,"ENSG00000227766"
"ENSG00000003147",54.265268278685,1.03084253478769,0.260048808257139,3.96403483521596,7.36934917031295e-05,0.00170498772305937,"ENSG00000003147"
"ENSG00000189043",1140.08602229535,0.617320216576226,0.178354032153362,3.46120695519465,0.000537759233495981,0.00798395558988866,"ENSG00000189043"
"ENSG00000136231",25.2592760876342,1.7077419505142,0.489741565617383,3.48702677168389,0.000488422462331374,0.00739353807210292,"ENSG00000136231"
"ENSG00000011426",27.4420343694953,2.78508369666033,0.508281494142262,5.47941195726638,4.2674172871206e-08,3.57850848794239e-06,"ENSG00000011426"
"ENSG00000078053",30.8443263315291,2.44207165146275,0.707263539786552,3.45284538801443,0.000554706841849802,0.00816610649994293,"ENSG00000078053"
"ENSG00000106070",119.466430812512,2.25553866061705,0.563630443869487,4.0018041700021,6.28613172705804e-05,0.00152168796520769,"ENSG00000106070"
