"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"ENSG00000142675",29.9244957055153,0.930813989566027,0.327964869902267,2.83815150642021,0.00453756389088613,0.0373105274172408,"ENSG00000142675"
"ENSG00000130772",55.4055598804484,-0.575496178825591,0.437746390828897,-1.31467943741548,0.188617660095172,0.42745676744745,"ENSG00000130772"
"ENSG00000271398",1.49599400712949,-3.13491721704739,1.61672741888695,-1.93905118477278,0.0524951058893979,NA,"ENSG00000271398"
"ENSG00000090020",290.750373000277,-0.0380977272566492,0.133929119669079,-0.284461865730049,0.776056454148194,0.899058348571332,"ENSG00000090020"
"ENSG00000157978",1412.28804670489,-0.785692670671453,0.229619182213239,-3.4217205335302,0.000622262377632303,0.0088145705581357,"ENSG00000157978"
"ENSG00000130770",862.983601855153,0.121644030218324,0.132905516981338,0.915266972968507,0.36005149300167,0.613482799375445,"ENSG00000130770"
"ENSG00000229044",94.783504448583,0.050201508421821,0.154774570046152,0.324352433392977,0.745671227329427,0.884058341105115,"ENSG00000229044"
"ENSG00000162512",42.365598359709,0.524312627827976,0.491043985619872,1.06775083940007,0.285632918924818,0.540172103027103,"ENSG00000162512"
"ENSG00000158006",228.48792563089,-0.671748359140495,0.140665392430589,-4.7755055279284,1.79256366660047e-06,8.38244948471008e-05,"ENSG00000158006"
"ENSG00000126698",1005.14115665724,0.105126771839688,0.104279749182106,1.00812259968235,0.313395609439317,0.57055418776086,"ENSG00000126698"
"ENSG00000229447",3.73336835290803,-1.0726031538355,0.704115879168527,-1.52333328301317,0.127675344277319,0.339045936954495,"ENSG00000229447"
"ENSG00000130766",276.185729187011,-0.207526341999429,0.173552978747891,-1.19575211844038,0.231793306128597,0.481666684023393,"ENSG00000130766"
"ENSG00000168528",75.1709803955464,0.656199563763111,0.420617563652617,1.56008597944583,0.11873956435467,0.324018962238735,"ENSG00000168528"
"ENSG00000196581",2.79027852721244,-0.0129059885020517,0.753198670164375,-0.0171349061187736,0.986328991939702,NA,"ENSG00000196581"
"ENSG00000169403",1909.59576268423,0.45932429468398,0.287286264848965,1.59883833961036,0.109856527661844,0.309203884825305,"ENSG00000169403"
"ENSG00000060688",532.460782550201,-0.234447562479343,0.105431933015732,-2.22368646550718,0.0261695464727505,0.124275643153989,"ENSG00000060688"
"ENSG00000171612",118.323672014406,0.400128966761411,0.24874054259991,1.60861981958849,0.107699497753138,0.305730583965986,"ENSG00000171612"
"ENSG00000116138",168.516898660467,-0.329416196450442,0.186943845048651,-1.76211308997476,0.0780501920861805,0.251079559326764,"ENSG00000116138"
"ENSG00000158161",145.02173780406,0.134328035860242,0.226012769043989,0.594338259862203,0.552285893740555,0.766864378690687,"ENSG00000158161"
"ENSG00000142684",116.347751497328,0.387082424603317,0.164122816285544,2.35849245926821,0.0183493325836326,0.0980835491573736,"ENSG00000142684"
"ENSG00000121769",2.44006694921708,-1.00280694114928,0.883429704919919,-1.13512929842016,0.256321147370568,NA,"ENSG00000121769"
"ENSG00000142627",7.43683071904657,-0.812982644331092,0.781813958638247,-1.0398671389126,0.298401631391819,0.55393555223996,"ENSG00000142627"
"ENSG00000142632",93.8356619093041,-0.112026187562553,0.207437426953106,-0.540048096469484,0.589163863805173,0.793295571088347,"ENSG00000142632"
"ENSG00000270605",13.8602029090404,0.0912898913769556,0.391657294036277,0.233086151508006,0.815694508269633,0.918839680710813,"ENSG00000270605"
"ENSG00000189337",6.48554831721447,1.1213414767034,0.649994880722168,1.72515432038103,0.0844996653464176,0.263446715002005,"ENSG00000189337"
"ENSG00000235084",1.01274784538594,-0.161888617699073,1.30091782065664,-0.124441848000329,0.90096544092481,NA,"ENSG00000235084"
"ENSG00000028137",13057.567711271,0.10630370053185,0.200118335163545,0.531204201978667,0.595277281455783,0.797152529590475,"ENSG00000028137"
"ENSG00000284543",2.22270606460183,-0.241686742116326,0.972510460187028,-0.248518398526887,0.803733336541915,NA,"ENSG00000284543"
"ENSG00000130939",231.328475392428,-0.281771599904459,0.143110649925881,-1.96890727594622,0.0489637398833093,0.187064024719444,"ENSG00000130939"
"ENSG00000175147",2.37560863185612,0.576373619664155,1.06508845801573,0.541150939460884,0.588403549920378,NA,"ENSG00000175147"
"ENSG00000060656",7.46032656669891,0.229892263261549,0.957850062999474,0.240008611098954,0.810323581001248,0.916270530770301,"ENSG00000060656"
"ENSG00000163867",89.6996641125014,-0.0967777590765881,0.207189591395085,-0.467097591268689,0.640430057451202,0.826776516396743,"ENSG00000163867"
